user,churn,age,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred,R,na,Monthly,Semi-Monthly,Weekly,na_payment_type,credit_score
34163,1,40.0,1,0,79,1,0,105,0,0,19,1,1,1,1,0,0,0,0,0,0,0,0,1.05,0,1,0,0,0,0,1,562.0
20979,1,25.0,0,0,0,0,0,107,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,1.33,0,0,1,0,0,0,0,493.0
5356,0,25.0,8,1,85,8,0,249,0,0,5,1,0,0,0,1,0,0,1,0,0,0,0,2.17,1,0,1,0,0,1,0,467.0
36696,1,21.0,0,0,0,0,0,56,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0.87,0,1,0,0,0,0,0,635.0
31347,1,25.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,523.0
25035,0,62.0,15,5,17,15,0,62,0,0,16,1,1,1,1,0,0,0,0,0,0,0,0,0.5700000000000001,1,1,0,0,0,0,0,545.0
13113,1,33.0,0,0,24,0,0,80,0,0,8,1,0,0,1,1,3,0,0,0,0,0,0,0.5,0,1,0,0,0,1,0,619.0
14756,0,27.0,3,2,68,3,0,99,0,0,7,1,1,1,0,1,0,0,0,0,0,0,0,1.6,1,0,1,1,0,0,0,397.0
38495,1,35.0,8,0,93,8,0,219,0,0,15,1,1,1,0,1,0,0,0,0,0,1,0,2.13,1,0,1,0,0,1,0,528.0
53389,0,34.0,0,0,0,0,0,264,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,2.17,1,1,0,0,0,0,0,615.0
5803,1,25.0,0,0,0,0,0,26,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0,0,1,0,0,1,0,529.0
33828,0,28.0,0,0,0,0,1,244,0,0,36,1,1,1,0,1,2,0,0,0,0,1,1,2.47,0,1,0,1,0,0,0,563.0
945,0,42.0,1,0,76,1,0,183,0,0,23,1,1,1,0,1,0,0,0,0,0,0,0,1.4,0,0,1,0,1,0,0,425.0
36827,1,34.0,0,0,0,0,0,6,0,0,2,1,1,1,0,1,0,0,0,0,0,1,0,0.13,0,0,1,0,0,0,0,522.0
50260,0,37.0,0,0,20,0,0,90,0,0,4,1,1,1,1,0,2,0,0,0,0,1,0,1.5,0,1,0,0,0,0,0,474.0
48072,1,26.0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,500.0
16250,0,37.0,60,0,64,60,0,305,0,0,59,1,1,1,0,1,2,0,0,0,0,0,0,2.23,0,1,0,0,0,0,1,583.0
35644,0,34.0,42,1,50,42,0,181,0,0,4,1,0,0,0,1,0,0,0,0,0,0,1,1.83,1,1,0,0,0,0,0,592.0
2705,1,22.0,0,0,49,0,0,107,0,0,2,1,1,1,0,1,2,0,0,0,0,0,0,4.0,0,0,1,0,1,0,0,330.0
25893,0,49.0,0,0,0,0,0,182,0,0,1,1,1,1,1,0,2,0,0,0,0,1,0,2.13,0,0,0,0,0,0,0,565.0
36318,0,31.0,1,0,71,1,0,137,0,0,14,1,0,0,0,1,0,0,0,0,0,0,0,1.13,1,1,0,0,0,0,0,505.0
14390,0,54.0,2,1,694,2,0,287,0,0,69,1,1,1,0,1,0,0,0,0,0,0,0,2.23,1,1,0,0,0,0,1,531.0
21439,0,41.0,5,0,143,5,0,271,0,0,90,1,0,0,0,1,0,0,1,0,0,1,0,1.97,1,0,0,0,1,0,0,691.0
40781,0,23.0,1,0,92,1,0,179,0,0,31,1,1,1,0,1,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,548.0
18592,1,32.0,0,0,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0.03,0,0,1,0,0,1,0,558.0
28642,0,31.0,1,0,94,1,0,270,0,0,12,1,1,1,0,1,4,0,0,0,0,0,0,2.13,0,1,0,0,0,0,1,574.0
50374,1,26.0,0,0,0,0,0,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.2,0,1,0,0,0,0,0,561.0
9219,0,22.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,577.0
58729,0,20.0,0,0,2,0,0,8,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.03,1,0,1,0,0,0,0,589.0
11350,0,29.0,1,0,2,1,0,4,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0.03,0,0,1,0,0,0,0,465.0
41106,1,25.0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,500.0
39343,0,32.0,3,0,26,3,0,30,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.63,0,0,1,0,0,0,0,453.0
58347,0,20.0,0,0,18,0,0,31,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0.33,1,0,1,0,0,0,0,486.0
56027,1,24.0,0,0,5,0,0,15,0,0,3,1,1,1,0,1,4,0,0,0,0,0,0,0.13,1,1,0,0,0,1,0,528.0
35761,0,28.0,0,0,24,0,0,52,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0.6,1,1,0,0,0,0,0,547.0
35954,1,26.0,0,0,12,0,0,13,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0.2,0,0,1,0,0,1,0,606.0
24756,0,30.0,14,0,30,14,0,100,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,1,0,548.0
6357,1,23.0,0,0,6,0,0,189,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0.9,0,1,0,0,0,0,0,519.0
29602,0,20.0,0,0,0,0,1,137,0,0,12,1,0,0,0,1,0,0,0,0,0,0,0,1.8,0,1,0,0,0,0,0,597.0
2506,1,46.0,1,1,44,1,0,111,0,0,9,1,1,1,1,0,0,0,0,0,0,0,0,1.1,1,0,1,0,0,0,0,495.0
21973,0,29.0,35,2,49,35,0,162,0,0,45,1,1,1,0,1,0,0,0,0,0,0,0,1.5,0,1,0,0,0,0,0,572.0
58188,1,42.0,0,0,70,0,0,161,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.27,0,1,0,0,0,0,0,539.0
23182,1,21.0,0,0,0,0,0,229,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,2.03,0,1,0,0,0,0,0,498.0
69358,0,69.0,0,0,5,0,0,8,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,0.16,1,1,0,0,0,0,0,607.0
55127,0,25.0,0,0,34,0,0,55,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0.9,0,1,0,0,0,0,1,500.0
19110,0,23.0,0,0,16,0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.43,0,0,1,0,0,1,0,518.0
45850,0,36.0,32,0,127,32,0,206,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,1.8,1,1,0,0,0,0,1,517.0
19146,0,34.0,5,0,68,5,0,245,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,2.13,0,0,1,0,0,1,0,537.0
20789,1,33.0,0,0,0,0,7,199,0,2,22,1,1,1,1,0,3,0,1,0,0,0,0,1.83,1,0,0,0,0,0,0,701.0
47171,1,39.0,0,0,0,0,1,64,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0.9,0,0,1,0,0,0,0,553.0
9321,0,26.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,548.0
54331,1,35.0,0,0,0,0,0,133,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1.33,1,0,1,1,0,0,0,546.0
60230,0,23.0,0,0,2,0,0,8,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.04,0,0,1,0,0,0,0,591.0
21876,1,45.0,0,0,0,0,1,255,2,0,79,1,1,1,1,0,0,0,0,0,0,0,0,2.27,1,1,0,0,0,1,0,619.0
49805,1,27.0,0,0,20,0,0,44,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0.63,0,0,1,0,0,0,0,545.0
51666,0,22.0,0,0,43,0,0,216,0,0,25,1,1,1,0,1,0,0,0,0,0,0,0,2.13,1,1,0,0,0,1,0,438.0
55097,0,29.0,0,0,8,0,0,20,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0.15,0,0,1,0,0,0,0,646.0
17811,0,26.0,25,0,151,25,0,214,0,0,15,1,0,0,1,0,0,0,0,0,0,0,0,1.9,1,1,0,0,0,1,0,718.0
31641,1,28.0,7,0,59,7,0,150,0,0,34,1,1,1,0,1,0,0,0,0,0,0,0,1.0,1,1,0,0,0,1,0,551.0
24385,1,29.0,19,2,59,18,0,115,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0.67,1,1,0,0,0,0,1,595.0
60435,1,19.0,0,0,0,0,1,72,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,1.13,0,1,0,0,0,0,0,586.0
31873,0,31.0,1,0,55,1,0,135,0,0,2,1,1,1,1,0,2,0,0,0,0,1,0,1.33,1,1,0,0,0,1,0,516.0
14340,0,29.0,0,0,16,0,0,47,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0.7,0,0,1,0,0,0,1,468.0
14991,0,60.0,4,0,7,4,0,21,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0.23,0,0,1,1,0,0,0,646.0
51167,1,28.0,31,6,36,31,0,220,0,0,13,1,0,0,0,1,0,0,0,0,0,0,0,1.73,1,0,0,0,0,1,0,534.0
13070,0,21.0,0,0,0,0,0,246,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,2.03,0,1,0,0,0,1,0,654.0
15599,1,37.0,0,0,0,0,0,211,0,0,22,1,1,1,0,1,2,0,0,0,0,1,1,2.2,0,0,0,0,0,0,0,633.0
31761,1,21.0,0,0,0,0,0,12,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0.3,0,0,1,0,0,1,0,544.0
26025,0,30.0,0,0,16,0,0,245,0,0,17,1,1,1,1,0,0,0,0,0,0,0,1,1.83,0,0,1,0,0,0,0,568.0
24531,1,31.0,0,0,7,0,0,10,0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,2.0,1,1,0,0,0,0,1,575.0
9539,0,25.0,0,0,79,0,0,226,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,2.1,0,0,1,0,0,0,0,561.0
34933,0,29.0,0,0,5,0,0,10,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0.27,0,0,0,0,0,0,1,566.0
4951,0,20.0,0,0,12,0,0,37,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1,504.0
30060,0,27.0,26,0,55,26,0,146,0,0,19,1,1,1,0,1,2,0,1,0,0,0,0,1.47,0,1,0,0,0,1,0,563.0
12161,0,28.0,35,0,26,35,0,176,0,0,38,1,1,1,1,1,2,0,0,0,0,0,0,1.7,0,1,0,0,0,1,0,507.0
15906,0,24.0,0,0,33,0,0,100,0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0.7,0,1,0,0,0,1,0,465.0
67924,1,52.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,563.0
55100,0,54.0,0,0,29,0,0,67,0,0,24,1,1,1,1,0,0,0,0,0,0,0,0,0.43,1,1,0,0,0,0,1,533.0
7967,1,26.0,0,0,55,0,0,120,0,0,11,1,1,1,0,1,0,0,0,0,0,0,0,0.5700000000000001,0,1,0,0,1,0,0,561.0
19667,0,41.0,0,0,5,0,1,169,2,0,17,1,1,1,0,1,0,0,0,0,0,0,0,1.6,1,1,0,0,0,0,0,512.0
10630,0,28.0,0,0,0,0,0,36,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.67,0,1,0,1,0,0,0,595.0
16311,1,39.0,5,0,52,5,0,148,0,0,15,1,1,1,1,0,0,0,0,0,0,0,0,1.6,1,1,0,0,0,1,0,605.0
58459,1,37.0,0,0,0,0,0,123,0,0,8,1,1,1,1,1,2,0,0,0,0,0,0,1.47,0,1,0,0,0,0,0,522.0
8772,1,34.0,11,1,113,11,0,288,0,0,25,1,1,1,1,0,2,0,0,0,0,1,0,2.27,0,0,0,0,0,0,0,529.0
18087,0,49.0,0,0,0,0,0,107,0,0,9,1,1,1,0,1,0,0,0,0,0,0,0,1.5699999999999998,0,0,1,0,0,0,0,531.0
36320,0,55.0,33,1,62,32,0,295,0,0,63,1,1,1,1,0,0,0,0,0,0,0,0,2.27,1,0,0,0,1,0,0,457.0
46912,0,26.0,0,0,115,0,0,135,0,0,9,1,0,0,1,0,0,0,0,0,0,1,0,2.1,1,1,0,0,0,0,0,555.0
9472,0,33.0,45,3,104,45,0,267,0,0,19,1,1,1,1,0,0,0,0,0,0,0,0,1.87,0,1,0,0,0,0,0,469.0
23969,1,28.0,0,0,8,0,0,5,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0.27,0,0,1,0,0,0,0,561.0
17388,1,56.0,0,0,0,0,0,120,0,0,20,1,1,1,1,0,0,0,0,0,0,0,0,1.0699999999999998,1,1,0,0,0,0,0,504.0
54794,1,32.0,18,1,64,18,0,144,0,0,23,1,1,1,1,0,0,0,0,0,0,0,0,0.73,1,0,0,0,0,0,0,566.0
35331,0,49.0,1,0,98,1,0,210,0,0,12,1,1,1,0,1,0,0,0,0,0,0,0,1.67,1,0,0,0,0,1,0,489.0
12843,0,46.0,0,0,4,0,0,12,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.1,0,0,1,0,0,0,0,415.0
5338,0,58.0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0.03,0,1,0,0,0,0,1,541.0
32516,0,31.0,0,0,0,0,0,134,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0,1.53,0,1,0,0,1,0,0,520.0
56636,0,42.0,0,0,3,0,0,5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.1,0,0,1,0,0,0,0,532.0
30870,0,17.0,16,3,27,15,0,76,0,0,4,1,1,1,0,1,0,0,1,0,0,0,0,0.67,0,1,0,0,1,0,0,620.0
39617,0,42.0,0,0,0,0,2,207,0,0,26,1,0,0,1,0,0,0,0,0,0,0,0,2.23,0,0,1,1,0,0,0,593.0
57017,0,27.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,582.0
31586,0,29.0,5,0,47,5,0,110,0,0,14,1,1,1,0,1,0,0,0,0,0,0,0,0.93,0,1,0,0,0,0,0,543.0
51201,1,31.0,0,0,0,0,1,154,0,0,20,1,1,1,1,0,0,0,0,0,0,1,0,1.9,0,1,0,0,0,0,1,531.0
3723,0,31.0,7,3,168,7,0,308,0,0,62,1,1,1,1,0,3,0,0,0,0,0,0,2.17,1,1,0,0,0,0,0,528.0
10191,0,32.0,51,2,139,51,0,295,0,0,119,1,1,1,1,0,0,0,0,0,0,0,0,2.23,1,1,0,0,0,0,1,586.0
31399,0,30.0,0,0,121,0,0,290,0,0,14,1,0,0,0,1,0,0,0,0,0,0,0,2.17,0,1,0,1,0,0,0,448.0
9588,1,36.0,11,2,30,11,0,44,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0.83,1,0,1,0,0,1,0,431.0
2905,1,34.0,7,1,31,7,0,79,0,0,10,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,494.0
56997,0,32.0,0,0,15,0,0,40,0,0,8,1,1,1,0,1,0,0,1,0,0,0,0,0.89,1,0,1,1,0,0,0,540.0
8917,1,30.0,0,0,8,0,0,145,0,0,19,1,1,1,0,1,0,0,0,0,0,0,0,0.73,1,0,1,0,0,0,0,525.0
62179,1,23.0,0,0,7,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.2,1,1,0,0,0,0,0,537.0
29088,0,31.0,2,1,0,2,0,213,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,2.2,0,1,0,0,0,0,0,650.0
1628,0,25.0,0,0,67,0,0,135,0,0,4,1,0,0,1,0,2,0,0,0,0,1,0,1.27,0,0,1,0,0,0,0,527.0
15718,0,23.0,0,0,55,0,0,81,0,0,7,1,1,1,0,1,0,0,0,0,0,0,0,1.0699999999999998,0,1,0,0,0,0,0,572.0
42133,0,24.0,0,0,9,0,0,30,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0.4,1,0,1,0,1,0,0,546.0
8500,0,34.0,0,0,34,0,0,250,0,0,10,1,1,1,0,1,2,0,0,0,0,0,0,2.03,0,1,0,0,0,1,0,585.0
51240,0,26.0,0,0,40,0,0,142,0,0,12,1,1,1,0,1,0,0,0,0,0,0,0,1.4,0,1,0,0,0,0,0,470.0
3429,1,26.0,0,0,0,0,0,122,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1.5699999999999998,0,0,1,0,1,0,0,547.0
33228,0,33.0,0,0,0,0,0,181,0,0,12,1,0,0,1,1,3,0,0,0,0,0,0,2.03,0,1,0,0,0,0,0,552.0
14577,0,21.0,0,0,37,0,0,109,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,1.23,0,0,1,0,0,0,0,486.0
4326,0,25.0,31,0,149,31,0,299,0,0,27,1,0,0,0,1,0,0,0,0,0,0,0,2.27,0,1,0,0,0,0,0,513.0
31006,0,24.0,24,0,30,24,0,79,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.97,0,1,0,0,0,0,0,543.0
12272,0,39.0,1,0,26,1,0,60,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,1,539.0
42639,1,38.0,1,0,114,1,0,154,0,0,21,1,1,1,1,0,0,0,0,0,0,1,0,1.73,1,1,0,0,0,0,0,392.0
9929,1,23.0,0,0,7,0,0,18,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.2,0,0,1,0,0,1,0,525.0
44178,1,35.0,2,0,59,2,0,105,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0.97,1,1,0,0,0,0,1,561.0
19916,1,28.0,0,0,0,0,0,57,1,0,10,1,0,0,0,1,2,0,0,1,0,0,0,0.8,0,0,1,0,0,0,0,598.0
24983,1,31.0,0,0,14,0,0,30,0,0,3,1,1,1,1,0,3,0,0,0,0,0,0,0.37,0,0,1,0,0,0,0,491.0
29360,0,33.0,0,0,29,0,0,40,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0.67,0,0,1,0,0,0,0,565.0
68710,1,20.0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,554.0
47612,1,25.0,7,1,24,6,0,66,0,0,19,1,1,1,0,1,0,0,0,0,0,0,0,0.43,0,1,0,0,0,0,0,535.0
49,1,36.0,0,0,0,0,0,202,0,0,35,1,1,1,1,0,0,0,0,0,0,1,0,1.87,0,1,0,0,1,0,0,501.0
1482,0,25.0,6,0,45,6,0,100,0,0,12,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,625.0
392,0,20.0,0,0,46,0,0,193,0,0,7,1,1,1,0,1,0,0,0,0,0,0,0,1.77,1,1,0,0,0,1,0,547.0
68639,0,39.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,553.0
35888,1,28.0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5,1,0,1,0,0,0,0,607.0
29567,1,22.0,0,0,0,0,0,45,0,3,8,1,0,0,1,0,2,0,0,0,0,0,0,0.67,0,0,1,0,0,0,0,562.0
3718,0,33.0,25,3,99,23,0,230,0,0,30,1,1,1,0,1,2,0,0,0,0,0,0,1.4,1,1,0,0,0,0,0,375.0
42527,1,28.0,1,0,61,1,0,124,0,0,10,1,1,1,0,1,0,0,0,0,0,0,0,0.8,1,1,0,0,0,1,0,526.0
43688,1,22.0,0,0,43,0,0,100,0,0,5,1,1,1,0,1,0,0,0,0,0,0,0,0.7,1,0,1,0,0,1,0,480.0
41464,0,53.0,1,0,80,1,0,90,0,0,2,1,1,1,0,1,0,0,0,0,0,1,0,1.4,0,0,1,0,0,0,0,561.0
28381,0,30.0,0,0,0,0,0,80,0,0,11,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0,0,1,0,1,0,0,505.0
1110,1,20.0,0,0,0,0,1,217,1,0,11,1,1,1,0,1,0,0,0,0,0,0,0,1.87,1,1,0,0,0,0,0,617.0
4462,1,22.0,0,0,100,0,0,175,0,0,6,1,1,1,0,1,0,0,0,0,0,0,0,1.7,1,1,0,0,0,0,1,494.0
1368,0,27.0,0,0,101,0,0,129,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,494.0
57454,1,35.0,0,0,0,0,0,42,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.8,0,1,0,0,0,1,0,540.0
49221,0,41.0,4,1,0,4,3,129,0,0,21,1,0,0,1,0,0,0,0,0,0,0,0,1.6,0,1,0,0,1,0,0,527.0
55473,1,28.0,0,0,0,0,0,20,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0.37,0,1,0,0,0,0,0,585.0
52869,0,41.0,16,3,25,16,0,59,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0.6,1,0,1,1,0,0,0,580.0
48472,0,52.0,52,2,58,51,0,217,0,0,19,1,1,1,0,1,0,0,0,0,0,0,0,1.97,1,1,0,0,0,0,0,417.0
28323,0,42.0,6,0,13,6,3,80,0,0,22,1,1,1,1,0,2,0,0,0,0,0,0,1.33,1,1,0,0,0,1,0,581.0
56099,1,27.0,2,2,20,2,0,30,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0.67,1,0,1,1,0,0,0,461.0
57026,1,28.0,0,0,0,0,0,43,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0.83,0,1,0,0,0,0,0,589.0
59864,0,53.0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,709.0
50397,0,52.0,3,1,88,3,0,287,0,0,21,1,0,0,0,1,0,0,0,0,0,0,0,1.93,1,0,0,0,0,0,0,494.0
16217,1,35.0,4,0,69,4,0,245,0,0,25,1,1,1,1,0,0,0,0,0,0,0,0,1.5699999999999998,1,1,0,0,0,0,1,510.0
34031,1,34.0,4,0,54,4,0,65,0,0,6,1,0,0,0,1,0,0,0,0,0,1,0,1.4,0,0,0,0,0,0,0,681.0
16916,0,63.0,0,0,0,0,2,267,4,0,123,1,1,1,0,1,4,0,0,1,0,1,0,2.9,0,1,0,0,1,0,0,511.0
38956,0,23.0,36,4,87,35,0,191,0,0,8,1,1,1,0,1,0,0,0,0,0,0,0,1.13,1,1,0,0,0,0,1,419.0
6222,0,30.0,45,3,57,45,0,211,0,0,26,1,0,0,1,0,0,0,0,0,0,1,0,1.8,1,1,0,0,0,0,0,548.0
52857,0,23.0,0,0,6,0,0,6,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0.33,0,1,0,1,0,0,0,509.0
32337,0,23.0,0,0,12,0,0,287,0,0,10,1,0,0,0,1,0,0,0,0,0,1,0,2.13,1,1,0,0,0,1,0,655.0
24859,0,38.0,0,0,1,0,0,168,0,0,16,1,0,0,0,1,0,0,0,0,0,0,0,1.53,1,0,0,0,0,0,0,630.0
24231,0,37.0,0,0,25,0,0,40,0,0,3,1,1,1,1,1,2,0,0,0,0,0,0,0.7,0,1,0,0,0,0,0,524.0
46967,0,38.0,0,0,0,0,0,204,0,0,17,1,1,1,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,607.0
15512,0,21.0,0,0,16,0,0,32,0,0,3,1,0,0,1,1,3,0,0,0,0,0,0,0.3,1,0,1,0,0,0,1,488.0
15470,0,32.0,8,0,3,8,2,279,0,0,24,1,0,0,1,0,0,0,0,0,0,0,0,2.07,1,1,0,0,0,0,0,587.0
10885,1,33.0,0,0,49,0,0,191,0,0,9,1,0,0,0,1,2,0,0,0,0,1,0,1.6,0,1,0,0,0,1,0,619.0
19108,1,33.0,0,0,0,0,0,133,0,0,12,1,0,0,0,1,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,1,598.0
17793,0,33.0,0,0,41,0,0,75,0,0,12,1,1,1,1,0,2,0,0,0,0,0,0,0.9,1,0,1,0,1,0,0,526.0
26483,0,31.0,0,0,0,0,0,288,0,0,13,1,0,0,0,1,0,0,0,0,0,0,0,2.17,1,0,0,0,0,1,0,515.0
797,1,22.0,8,1,14,8,0,47,0,0,21,1,1,1,0,1,0,0,0,0,0,1,0,0.3,0,1,0,0,0,0,0,517.0
39708,1,24.0,2,0,67,2,0,140,0,0,13,1,1,1,0,1,0,0,0,0,0,1,0,1.03,1,1,0,0,1,0,0,441.0
15854,0,50.0,54,5,67,47,0,214,0,0,24,1,1,1,0,1,2,0,0,0,0,0,0,2.07,1,1,0,0,0,0,0,476.0
8604,1,48.0,0,0,26,0,0,30,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.83,0,1,0,0,0,0,0,437.0
62718,1,35.0,0,0,0,0,0,49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0,1,0,0,0,1,0,499.0
67959,1,24.0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,499.0
53069,0,42.0,0,0,30,0,0,45,0,0,7,1,1,1,1,0,0,0,0,0,0,1,0,0.53,0,1,0,0,0,0,1,566.0
59344,1,41.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,522.0
48596,0,23.0,0,0,0,0,0,263,0,0,9,1,1,1,0,1,0,0,0,0,0,0,0,2.03,1,0,1,0,0,0,1,583.0
68809,1,25.0,0,0,0,0,0,10,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.13,1,0,1,0,0,0,0,591.0
49261,1,24.0,0,0,0,0,0,181,0,0,7,1,0,0,0,1,0,0,0,0,0,0,1,2.27,0,0,1,0,0,0,0,652.0
18473,0,35.0,0,0,0,0,0,104,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,1.77,0,0,1,0,0,0,0,612.0
35955,0,62.0,0,0,90,0,0,260,0,0,12,1,1,1,0,1,0,0,0,0,0,0,0,1.7,1,1,0,0,0,0,0,441.0
61888,1,47.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,518.0
43299,0,28.0,13,0,52,13,0,159,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,1.13,0,1,0,0,0,0,0,587.0
25932,0,25.0,2,0,93,2,0,202,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,1.87,0,1,0,0,0,0,0,552.0
28406,0,49.0,5,1,115,5,0,234,0,0,38,1,1,1,1,0,0,0,0,0,0,0,0,2.13,1,1,0,0,0,0,0,607.0
17245,0,38.0,0,0,54,0,0,274,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,2.2,0,1,0,0,0,0,0,663.0
54817,0,50.0,0,0,0,0,0,80,0,0,4,1,1,1,1,0,2,0,0,1,0,0,1,1.23,0,0,1,0,0,1,0,619.0
